id_personne,cosop_gmf,code_pcs_marque,csp_gmf,date_debut
5100641935,90   ,  ,99,2010-07-10
5100642075,30   ,54,95,0001-01-01
5100642185,46   ,31,65,2008-03-06
5100642445,42   ,99,75,1998-04-10
5100642825,     ,99,  ,0001-01-01
5100642885,80   ,82,99,2011-10-13
5100643795,80   ,61,87,2023-12-21
5100643905,30   ,99,75,2007-09-05
5100644285,     ,99,05,0001-01-01
5100644505,97   ,54,91,2021-07-19
5100644625,     ,99,  ,0001-01-01
5100644865,76   ,54,95,2017-11-17
5100645055,     ,99,  ,0001-01-01
5100645335,     ,99,  ,0001-01-01
5100645705,90   ,  ,99,2007-07-16
5100646425,     ,99,  ,0001-01-01
5100646525,80   ,54,86,2024-06-19
5100647945,78   ,51,89,2012-06-21
5100647985,     ,99,  ,0001-01-01
5100648065,30   ,51,75,2013-06-19
5100649425,80   ,54,86,2008-08-20
5100649445,80   ,99,86,2000-05-02
5100649665,90   ,  ,99,2013-07-11
5100649885,30   ,  ,75,2015-10-13
5100652225,     ,99,  ,0001-01-01
5100652425,80   ,  ,99,2009-10-19
5100653495,213  ,51,75,2020-07-20
5100654465,97   ,54,91,2023-08-08
5100654705,80   ,54,87,2010-12-23
5100654715,80   ,54,87,2021-05-11
5100654765,80   ,  ,87,2016-09-06
5100655165,     ,99,  ,0001-01-01
5100655715,80   ,54,86,2012-10-17
5100655845,80   ,54,86,2011-06-28
5100656145,97   ,  ,90,2007-07-16
5100656655,80   ,  ,86,2016-01-12
5100656685,80   ,54,99,2017-10-26
5100657225,93   ,54,88,2019-01-07
5100657455,90   ,  ,99,2009-05-11
5100657815,     ,99,75,0001-01-01
5100658275,61   ,  ,88,2009-01-13
5100659355,90   ,  ,99,2006-12-15
5100659425,41   ,51,75,2012-03-30
5100660355,80   ,31,65,2022-07-30
5100660665,31   ,  ,75,2016-12-07
5100661275,80   ,54,88,2005-07-23
5100661775,42   ,51,75,2013-09-13
5100661885,42   ,51,75,2012-05-30
5100663325,90   ,99,99,2008-01-25
5100663465,164  ,51,75,2024-01-05
5100663755,80   ,82,99,2022-12-30
5100664705,93   ,99,75,2002-06-30
5100665985,42   ,54,75,2022-11-22
5100666695,30   ,54,88,2019-09-16
5100666835,42   ,51,75,2024-06-12
5100667115,97   ,  ,91,2018-09-07
5100667975,62   ,51,95,2015-05-07
5100668195,90   ,99,86,1998-05-22
5100668895,80   ,31,65,2014-12-16
5100669135,80   ,23,65,2022-08-24
5100669395,50   ,  ,95,2018-05-22
5100669625,80   ,  ,99,2010-06-07
5100669705,161  ,54,86,2017-07-18
5100669725,90   ,80,99,0001-01-01
5100671125,80   ,31,65,2019-04-23
5100672015,80   ,31,65,2015-03-24
5100672225,80   ,31,65,2024-04-08
5100672845,     ,99,  ,0001-01-01
5100673515,80   ,54,87,2006-08-28
5100673785,90   ,99,99,2009-09-17
5100674045,18   ,  ,87,2016-01-05
5100674525,     ,99,99,0001-01-01
5100674795,97   ,  ,99,2022-10-17
5100675265,80   ,  ,86,0001-01-01
5100675585,     ,99,99,0001-01-01
5100675625,86   ,51,95,2019-06-14
5100675645,80   ,  ,86,2001-01-04
5100675655,97   ,54,88,2021-05-12
5100675965,80   ,54,86,2023-05-03
5100676145,42   ,51,75,2018-03-22
5100676175,41   ,51,75,2016-04-08
5100678645,64   ,51,75,2009-08-31
5100678865,80   ,54,87,2014-10-14
5100678895,75   ,51,95,2013-09-12
5100679085,42   ,51,75,2013-02-02
5100679645,50   ,  ,75,2019-02-12
5100679665,80   ,54,87,2005-06-23
5100679845,97   ,80,05,0001-01-01
5100680175,93   ,  ,99,2019-02-07
5100681235,     ,99,99,0001-01-01
5100681325,93   ,54,86,2016-07-30
5100681475,76   ,51,75,2009-09-24
5100682195,22   ,51,95,2014-11-07
5100682315,     ,99,  ,0001-01-01
5100682595,59   ,54,99,2024-01-15
5100683135,31   ,51,75,2022-08-24
5100683675,     ,99,  ,0001-01-01
5100683905,     ,99,  ,0001-01-01
5100684975,50   ,51,75,2018-05-09
5100685155,97   ,31,65,2012-06-23
5100685355,90   ,99,  ,2007-01-16
5100686235,97   ,  ,05,2011-04-12
5100686345,31   ,42,75,2022-11-25
5100686715,80   ,54,88,2014-08-01
5100686835,30   ,51,75,2017-10-10
5100687035,80   ,54,88,2023-02-07
5100687335,80   ,54,86,2015-11-10
5100687975,75   ,54,87,2019-10-25
5100687995,30   ,  ,75,2005-04-19
5100688935,81   ,99,  ,0001-01-01
5100689955,97   ,51,87,2024-06-07
5100690315,80   ,54,87,2017-12-04
5100690715,80   ,99,86,2008-10-20
5100690785,60   ,  ,86,2021-06-15
5100691095,160  ,54,95,2020-02-18
5100691115,     ,99,  ,0001-01-01
5100691345,80   ,54,86,2005-08-02
5100691575,97   ,54,86,2021-12-30
5100691745,31   ,51,75,2013-02-13
5100691785,     ,99,75,0001-01-01
5100691905,80   ,54,86,2020-01-17
5100693515,80   ,54,86,2009-04-10
5100693605,97   ,54,87,2012-08-27
5100693715,90   ,99,99,2002-01-22
5100693735,77   ,51,75,2007-07-25
5100693885,     ,99,99,0001-01-01
5100694035,97   ,54,65,2022-09-20
5100694485,80   ,54,86,2016-06-18
5100694965,78   ,54,89,2019-01-25
5100695305,90   ,  ,88,2007-02-13
5100696365,90   ,  ,99,2011-09-27
5100697825,90   ,82,99,2019-09-04
5100697835,80   ,99,88,2007-04-04
5100698005,80   ,31,65,2021-12-30
5100698245,     ,99,99,0001-01-01
5100698575,93   ,54,65,2004-06-25
5100699805,     ,99,95,2009-12-31
5100701895,59   ,51,75,2007-05-30
5100702485,80   ,54,87,2013-08-30
5100702505,31   ,32,75,2022-12-05
5100702675,360  ,32,75,2017-05-17
5100703285,80   ,  ,88,2009-04-09
5100703385,80   ,31,65,2020-12-28
5100703785,80   ,23,65,2021-01-22
5100704055,80   ,54,86,2022-06-09
5100704075,80   ,54,99,2017-06-09
5100704345,80   ,54,86,2007-09-17
5100704955,     ,99,99,1999-08-20
5100705095,80   ,  ,99,2012-09-24
5100705105,80   ,54,87,2023-09-28
5100705805,     ,99,  ,0001-01-01
5100706225,31   ,51,75,2019-06-27
5100706295,74   ,22,65,2016-12-12
5100706325,76   ,51,75,2022-12-19
5100707065,80   ,54,86,2020-05-18
5100707145,97   ,54,91,2016-02-15
5100707325,90   ,54,87,2018-02-01
5100707555,     ,99,  ,0001-01-01
5100707595,42   ,51,75,2014-04-02
5100708005,87   ,51,75,2022-04-27
5100708115,31   ,51,75,2013-07-24
5100708205,30   ,45,75,2021-09-29
5100708965,80   ,54,88,2018-07-21
5100709195,42   ,51,75,2021-07-28
5100709775,     ,99,95,2010-02-15
5100709875,62   ,51,75,2019-09-02
5100710055,80   ,22,65,2020-12-26
5100710525,97   ,54,91,0001-01-01
5100710815,80   ,99,99,2008-03-12
5100710985,30   ,51,75,2019-12-02
5100711205,42   ,51,95,2020-10-02
5100711695,42   ,99,75,2005-09-14
5100713005,90   ,99,  ,0001-01-01
5100713165,80   ,31,65,2015-06-26
5100713365,80   ,54,88,2014-11-21
5100714015,     ,99,  ,0001-01-01
5100714095,80   ,54,86,2009-08-06
5100714275,80   ,  ,65,2011-01-17
5100714295,97   ,31,65,2018-12-31
5100715515,93   ,  ,91,2014-01-29
5100716785,80   ,99,  ,0001-01-01
5100717255,80   ,54,86,2009-04-11
5100719735,80   ,54,87,2019-01-31
5100720175,77   ,51,75,2017-11-25
5100720645,93   ,36,87,2007-12-04
5100720935,90   ,  ,99,2011-08-16
5100721025,30   ,51,75,2008-10-27
5100722655,30   ,99,75,0001-01-01
5100722665,90   ,  ,  ,2023-03-17
5100722695,90   ,99,99,2007-10-02
5100722805,80   ,54,86,2017-03-22
5100723865,31   ,54,87,2024-02-22
5100724525,42   ,51,75,2023-06-09
5100724945,164  ,51,75,2020-12-09
5100725035,42   ,51,75,2016-06-03
5100725245,21   ,99,75,2007-01-05
5100725405,30   ,54,65,2015-07-23
5100725415,90   ,  ,99,2014-09-26
5100725485,50   ,40,75,0001-01-01
5100726235,50   ,54,75,2019-03-12
5100726285,93   ,54,05,2021-07-15
5100726445,80   ,51,87,2006-04-07
5100726755,80   ,  ,88,2014-01-25
5100728325,62   ,51,75,2009-02-23
5100728515,211  ,51,95,2023-09-13
5100728685,80   ,54,87,2016-01-08
5100728965,     ,99,65,2001-01-23
5100729625,90   ,  ,99,0001-01-01
5100730195,61   ,51,95,2016-02-25
5100730905,     ,99,  ,0001-01-01
5100731505,97   ,54,91,2023-09-06
5100732095,90   ,  ,99,2020-02-06
5100732415,80   ,  ,99,2012-07-20
5100732425,62   ,54,75,2019-01-14
5100732625,     ,99,  ,0001-01-01
5100732725,80   ,  ,86,2011-04-12
5100733515,     ,99,75,0001-01-01
5100734535,     ,99,  ,0001-01-01
5100734825,80   ,21,65,2022-03-08
5100735295,97   ,  ,99,2018-02-16
5100735395,90   ,99,99,2002-03-06
5100735915,50   ,54,75,2020-01-14
5100737125,90   ,  ,99,2012-01-12
5100737425,62   ,51,75,2000-07-08
5100737475,     ,99,  ,0001-01-01
5100737595,164  ,51,75,2024-03-04
5100738175,80   ,35,99,2008-10-20
5100738285,93   ,80,99,0001-01-01
5100738365,80   ,31,65,2011-05-17
5100738915,80   ,82,99,2023-02-08
5100738965,97   ,54,86,2012-11-29
5100739025,     ,99,  ,0001-01-01
5100739415,     ,99,  ,0001-01-01
5100739685,30   ,51,99,2012-09-10
5100740495,     ,99,  ,0001-01-01
5100740935,164  ,54,75,2022-09-13
5100743395,166  ,36,65,2023-09-19
5100743405,     ,99,87,2005-12-19
5100743595,     ,99,  ,0001-01-01
5100744605,80   ,54,87,2020-01-28
5100744775,31   ,51,75,2022-07-20
5100744795,     ,99,  ,0001-01-01
5100745145,31   ,51,75,2015-07-02
5100745525,38   ,  ,91,2022-11-23
5100745965,     ,99,05,0001-01-01
5100748775,80   ,82,99,2013-01-24
5100748895,164  ,51,75,2023-08-08
5100748915,90   ,99,  ,0001-01-01
5100748935,97   ,54,91,2022-09-05
5100749555,97   ,  ,91,2017-08-22
5100749775,     ,99,99,2005-12-14
5100750235,78   ,54,89,2013-04-19
5100750275,164  ,51,75,2019-10-29
5100750725,     ,99,90,0001-01-01
5100751065,30   ,51,75,2023-09-22
5100751705,97   ,36,87,2016-07-11
5100753095,     ,99,  ,0001-01-01
5100753275,80   ,54,86,2023-09-14
5100754475,30   ,51,75,2008-04-14
5100755315,97   ,54,88,2010-03-15
5100755325,80   ,31,65,2024-01-18
5100756025,     ,99,  ,0001-01-01
5100756165,93   ,99,99,0001-01-01
5100756375,80   ,99,05,1998-03-20
5100757075,97   ,54,91,2012-10-29
5100757465,     ,99,99,0001-01-01
5100757965,     ,99,75,0001-01-01
5100758515,93   ,80,99,1998-10-01
5100758635,97   ,99,05,2000-07-01
5100759425,93   ,36,86,2023-10-10
5100759475,80   ,54,86,2017-09-28
5100759735,80   ,54,86,2013-11-22
5100760145,80   ,  ,99,2012-03-13
5100760545,90   ,  ,99,2008-03-10
5100760885,80   ,54,99,2006-07-17
5100762555,80   ,54,87,2011-04-27
5100762615,80   ,82,99,2017-06-15
5100762895,93   ,99,90,2004-06-29
5100763055,     ,99,99,0001-01-01
5100764575,93   ,82,99,2019-07-22
5100764745,86   ,51,75,2006-05-02
5100765595,76   ,51,95,2018-06-19
5100767355,80   ,54,99,2020-06-16
5100767365,90   ,80,99,2005-10-17
5100767555,     ,99,  ,0001-01-01
5100767855,360  ,51,75,2023-02-04
5100768335,97   ,99,  ,0001-01-01
5100768455,80   ,54,87,2017-11-25
5100769775,97   ,21,65,2006-04-06
5100771725,80   ,54,86,2006-04-04
5100771795,213  ,51,75,2019-08-22
5100771805,97   ,  ,90,2007-03-07
5100771925,90   ,82,99,2021-07-08
5100771985,30   ,51,75,2011-08-16
5100772225,80   ,54,88,2022-04-15
5100772635,30   ,51,75,2019-02-14
5100773155,30   ,51,75,2011-10-12
5100773305,     ,99,  ,0001-01-01
5100774205,     ,99,  ,0001-01-01
5100774325,     ,99,  ,0001-01-01
5100774545,80   ,54,86,2023-09-18
5100775025,90   ,54,86,2023-01-17
5100775275,80   ,54,86,2022-04-23
5100775365,41   ,99,75,2000-11-09
5100775675,90   ,  ,75,2006-03-30
5100775985,80   ,54,88,2007-03-14
5100776235,89   ,99,75,1999-08-26
5100776705,97   ,  ,99,2015-10-13
5100777145,97   ,99,90,2003-04-01
5100777825,90   ,99,  ,0001-01-01
5100777895,97   ,54,87,2023-07-21
5100777925,80   ,54,87,2022-08-23
5100778045,90   ,99,99,2001-03-22
5100778065,30   ,51,75,2007-09-24
5100778125,62   ,51,75,2014-01-14
5100778235,     ,99,  ,0001-01-01
5100778455,     ,99,  ,0001-01-01
5100779535,64   ,51,75,2022-10-10
5100780605,31   ,51,75,2022-11-23
5100780665,80   ,51,75,2021-10-28
5100780785,80   ,54,87,2020-07-08
5100781075,30   ,54,89,2020-02-04
5100781725,93   ,54,87,2024-02-26
5100781915,80   ,54,87,2018-10-05
5100782015,31   ,51,75,2014-02-03
5100782665,80   ,82,05,2022-10-25
5100782915,     ,99,  ,0001-01-01
5100783155,80   ,31,65,2015-09-23
5100783225,360  ,51,75,2022-05-23
5100783405,80   ,54,88,2012-02-06
5100783695,80   ,82,99,2014-05-19
5100785335,30   ,51,95,2021-09-01
5100785575,90   ,  ,99,2004-08-05
5100785595,97   ,  ,91,2013-11-22
5100785815,80   ,54,87,2016-03-09
5100786305,97   ,36,88,2018-11-12
5100786715,42   ,51,75,2017-01-09
5100786865,42   ,51,95,2012-05-30
5100787785,31   ,51,75,2013-07-25
5100787805,80   ,80,87,1998-04-18
5100788025,80   ,54,87,2023-05-04
5100788505,97   ,54,91,2012-04-04
5100788585,80   ,  ,88,2006-09-11
5100789095,97   ,54,86,0001-01-01
5100789165,97   ,54,91,2013-11-23
5100790365,80   ,54,86,2022-01-26
5100790745,     ,99,  ,0001-01-01
5100790885,80   ,31,65,2015-11-04
5100791135,97   ,54,91,0001-01-01
5100794925,42   ,  ,75,2021-01-09
5100794965,80   ,54,86,2013-03-15
5100796515,86   ,54,75,2008-02-12
5100797255,     ,99,  ,0001-01-01
5100797375,90   ,99,99,2009-03-09
5100797395,78   ,54,86,2023-01-02
5100797455,80   ,  ,88,2020-08-19
5100797705,97   ,54,91,2021-10-15
5100797715,     ,99,  ,0001-01-01
5100798435,31   ,51,75,2019-10-04
5100798485,     ,99,  ,0001-01-01
5100800415,80   ,82,05,2015-09-19
5100800805,64   ,51,75,2019-07-18
5100802095,80   ,54,99,2021-10-25
5100802305,80   ,99,99,2008-02-25
5100802725,80   ,36,88,2017-05-15
5100803095,90   ,  ,99,2019-08-22
5100803675,97   ,80,05,2006-12-07
5100804365,78   ,54,89,2021-06-19
5100804435,     ,99,  ,0001-01-01
5100804595,     ,99,  ,0001-01-01
5100805255,80   ,  ,86,2013-01-31
5100805635,90   ,54,88,2011-07-05
5100805865,80   ,22,65,2019-05-14
5100805935,80   ,  ,99,2016-09-22
5100806555,     ,99,05,0001-01-01
5100807035,80   ,54,86,2020-09-24
5100807105,80   ,54,99,2013-10-03
5100807535,31   ,51,75,2023-05-17
5100808435,75   ,  ,95,0001-01-01
5100808465,80   ,99,86,0001-01-01
5100808825,93   ,  ,91,2021-07-15
5100809075,90   ,  ,99,2009-08-26
5100809115,93   ,54,88,2022-08-20
5100809145,80   ,54,87,2014-07-03
5100809175,42   ,51,75,2018-11-08
5100809275,97   ,82,05,2014-12-11
5100809305,80   ,54,87,2015-01-08
5100809975,97   ,22,91,2009-06-30
5100810975,90   ,99,99,2001-04-19
5100811035,80   ,80,87,2009-05-07
5100811155,30   ,51,75,2006-10-13
5100811865,     ,99,  ,0001-01-01
5100811905,18   ,51,75,2021-07-06
5100813145,80   ,54,86,2022-12-17
5100814175,90   ,  ,88,2000-10-04
5100815345,90   ,  ,88,2005-12-06
5100815615,90   ,99,  ,2005-09-13
5100816005,11   ,51,75,2021-12-17
5100816455,80   ,36,88,2017-06-29
5100816775,80   ,54,86,2017-10-03
5100817165,80   ,54,87,2011-10-13
5100817755,90   ,82,99,2022-12-22
5100817925,89   ,  ,95,2016-04-19
5100818545,97   ,54,88,2015-07-09
5100818855,80   ,99,99,2006-10-09
5100819075,60   ,54,75,2013-03-27
5100819785,162  ,32,75,2020-07-31
5100819935,90   ,99,99,0001-01-01
5100820125,     ,99,  ,0001-01-01
5100820145,     ,99,  ,0001-01-01
5100820615,80   ,54,86,2015-10-21
5100820905,86   ,99,  ,0001-01-01
5100821055,30   ,51,75,2024-02-15
5100822815,80   ,54,87,2009-02-10
5100822975,     ,99,99,2003-12-24
5100823415,90   ,  ,99,2009-10-21
5100823805,80   ,54,88,2017-07-17
5100824055,97   ,36,86,2011-10-18
5100824095,93   ,54,99,2012-12-11
5100824465,93   ,54,99,2011-07-04
5100825005,     ,99,90,0001-01-01
5100825285,89   ,51,95,2016-07-18
5100825885,16   ,99,75,2000-04-01
5100826645,80   ,  ,99,2007-08-28
5100827125,80   ,54,99,2020-08-26
5100827605,31   ,51,75,2009-08-05
5100828175,97   ,  ,05,2001-06-19
5100830795,80   ,80,99,1998-09-22
5100831655,93   ,  ,86,2023-11-10
5100831665,30   ,54,75,2021-05-20
5100831805,89   ,51,75,2016-01-28
5100831855,80   ,54,99,2015-07-16
5100832095,42   ,51,75,2012-05-30
5100832195,42   ,51,75,2023-07-17
5100832335,42   ,54,75,2012-05-30
5100832475,77   ,51,75,2011-07-02
5100832485,80   ,54,87,2022-02-05
5100832545,90   ,99,75,1998-04-07
5100832795,80   ,54,87,2011-04-29
5100832825,80   ,54,86,2014-09-08
5100833095,80   ,54,88,2007-08-31
5100833135,78   ,54,91,2015-03-26
5100833515,97   ,54,86,2015-02-18
5100834175,42   ,51,75,2006-01-27
5100834785,     ,99,  ,0001-01-01
5100835075,80   ,54,87,2008-12-05
5100836085,76   ,31,65,2017-11-30
5100836685,80   ,54,86,2023-06-01
5100837585,30   ,54,87,2023-06-19
5100838205,80   ,54,88,2015-03-27
5100838355,97   ,54,05,2021-09-09
5100838365,30   ,82,99,2022-06-20
5100838555,     ,99,  ,0001-01-01
5100839655,41   ,51,75,2021-08-31
5100840155,     ,99,75,0001-01-01
5100840285,80   ,54,87,2022-06-27
5100840335,93   ,  ,86,2020-02-20
5100840445,80   ,54,86,2019-10-17
5100840825,     ,99,  ,0001-01-01
5100840885,80   ,54,86,2011-01-12
5100840935,160  ,51,75,2023-02-11
5100841945,37   ,51,75,2012-10-04
5100842075,80   ,54,99,2016-12-02
5100843165,     ,99,  ,0001-01-01
5100843985,80   ,54,88,2023-05-10
5100844125,78   ,54,95,2023-01-17
5100845005,86   ,51,75,2013-03-05
5100845155,31   ,51,95,2019-05-10
5100845465,     ,99,  ,0001-01-01
5100845915,80   ,99,99,2009-11-25
5100846235,     ,99,99,2010-12-03
5100846495,80   ,  ,88,2015-10-24
5100846965,80   ,54,65,2020-02-05
5100847345,42   ,51,75,0001-01-01
5100847805,90   ,  ,99,2003-08-07
5100849715,42   ,54,75,2019-12-13
5100849825,93   ,99,99,2007-11-29
5100850215,42   ,51,75,2008-10-30
5100850365,80   ,  ,99,2015-09-07
5100851015,90   ,  ,99,2018-01-09
5100851695,50   ,54,87,2020-02-03
5100851775,360  ,51,75,2022-03-24
5100852605,80   ,54,86,2016-06-17
5100852635,97   ,54,91,0001-01-01
5100854035,62   ,51,86,2017-08-11
5100854195,90   ,99,99,2004-10-18
5100855075,93   ,  ,99,2012-05-18
5100855355,41   ,51,75,2007-06-29
5100855855,97   ,54,87,2007-06-18
5100856035,30   ,51,75,2013-06-07
5100856375,90   ,  ,99,2009-10-15
5100856855,80   ,  ,99,2017-10-18
5100856995,88   ,45,75,2013-07-29
5100857255,80   ,36,88,2016-02-06
5100857595,460  ,51,75,2018-01-24
5100857615,97   ,54,99,2001-05-17
5100857625,50   ,51,75,2015-08-05
5100857785,97   ,50,87,0001-01-01
5100857995,41   ,51,75,2001-02-26
5100859005,80   ,  ,86,2017-02-13
5100859045,     ,99,  ,0001-01-01
5100859285,78   ,54,89,2015-06-29
5100860565,30   ,  ,99,2012-07-17
5100860695,80   ,54,88,2006-08-07
5100860775,     ,99,  ,0001-01-01
5100861175,64   ,80,75,0001-01-01
5100861725,97   ,54,91,2008-11-06
5100861885,31   ,54,87,2019-03-25
5100862095,97   ,54,91,2018-02-19
5100862515,90   ,99,99,0001-01-01
5100862585,31   ,51,75,2017-01-05
5100862665,80   ,82,99,2017-07-22
5100863935,78   ,54,88,2014-12-04
5100864615,80   ,99,86,2005-10-06
5100865115,90   ,99,  ,1999-12-14
5100865975,90   ,54,86,2023-01-11
5100866135,80   ,54,86,2011-05-11
5100866325,93   ,  ,87,2021-02-08
5100866415,16   ,  ,88,2013-07-27
5100866455,80   ,99,  ,2005-06-07
5100867375,78   ,51,89,2010-05-11
5100868025,90   ,99,99,2003-01-13
5100868575,10   ,51,75,2005-12-26
5100868595,97   ,54,91,0001-01-01
5100868645,80   ,54,87,2013-10-28
5100868675,80   ,54,88,2017-07-05
5100869175,11   ,51,95,2011-01-17
5100869485,     ,99,91,2015-11-04
5100870305,93   ,  ,99,2009-09-17
5100870595,97   ,54,91,2010-09-22
5100870785,41   ,51,75,2018-07-17
5100871085,     ,99,  ,0001-01-01
5100871385,30   ,54,75,2008-05-26
5100871705,80   ,82,99,2018-05-18
5100872365,80   ,  ,87,2013-12-07
5100872605,90   ,99,99,2003-06-18
5100873145,80   ,99,65,2003-11-13
5100873405,90   ,99,99,2000-04-19
5100873495,41   ,51,75,2008-04-07
5100873855,93   ,99,05,2006-12-20
5100874055,87   ,51,75,2011-01-29
5100874115,30   ,51,75,2020-08-28
5100874645,80   ,54,86,2009-04-27
5100874675,     ,99,86,0001-01-01
5100875035,160  ,51,75,2022-01-10
5100875365,50   ,54,88,2023-05-04
5100875475,80   ,  ,86,2021-10-15
5100875695,30   ,51,95,2023-06-20
5100877135,80   ,54,86,2014-07-12
5100877725,     ,99,99,0001-01-01
5100877935,80   ,  ,99,2016-07-07
5100878365,31   ,42,75,2016-02-09
5100878865,80   ,23,86,2018-09-28
5100878925,11   ,51,95,2022-06-20
5100878955,160  ,  ,75,2019-05-15
5100879095,80   ,99,99,2010-05-10
5100879105,78   ,54,89,2016-07-26
5100879165,80   ,54,86,2015-07-24
5100879175,93   ,99,99,2006-03-23
5100879615,42   ,50,75,0001-01-01
5100879965,     ,99,  ,0001-01-01
5100879975,31   ,51,75,2023-04-27
5100880045,89   ,51,75,2014-01-23
5100880475,80   ,99,99,2000-02-11
5100881205,42   ,51,75,2021-11-29
5100881645,80   ,54,86,2014-05-19
5100882545,90   ,  ,86,2015-01-19
5100883735,90   ,  ,99,2009-04-03
5100883875,     ,99,  ,0001-01-01
5100884265,97   ,54,91,2023-09-08
5100884515,30   ,32,75,2021-01-14
5100884635,80   ,54,87,2020-06-26
5100885225,97   ,99,90,2001-09-21
5100886685,80   ,54,86,2024-04-16
5100888875,80   ,82,99,2018-09-27
5100889105,90   ,  ,99,2006-08-21
5100889245,80   ,54,88,2014-07-30
5100889625,30   ,51,75,2017-12-08
5100889695,80   ,54,88,2009-12-01
5100889885,31   ,32,95,2013-10-01
5100890445,89   ,51,75,2018-12-21
5100890725,80   ,54,86,2011-10-12
5100890735,80   ,54,86,2020-12-17
5100891435,80   ,  ,86,2020-09-12
5100892245,80   ,22,65,2023-07-10
5100892895,80   ,  ,86,2014-10-17
5100893205,97   ,  ,91,2023-06-20
5100896375,97   ,  ,91,2018-12-20
5100896465,     ,99,  ,0001-01-01
5100897385,97   ,82,05,2023-08-08
